Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0113","Rice","2021","2021","ha","11700939","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0113","Rice","2021","2021","kg/ha","4818.7","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5510","Production","0113","Rice","2021","2021","t","56383442","A","Official figure",""
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0113","Rice","2021","2021","ha","3498000","A","Official figure",""
"QCL","Crops and livestock products","116","Cambodia","5412","Yield","0113","Rice","2021","2021","kg/ha","3489.7","A","Official figure",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","0113","Rice","2021","2021","t","12207000","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0113","Rice","2021","2021","ha","30145222","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","0113","Rice","2021","2021","kg/ha","7112.4","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5510","Production","0113","Rice","2021","2021","t","214403870.05","E","Estimated value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5312","Area harvested","0113","Rice","2021","2021","ha","0","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5412","Yield","0113","Rice","2021","2021","kg/ha","2039.9","E","Estimated value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","0113","Rice","2021","2021","t","0.05","I","Imputed value",""
"QCL","Crops and livestock products","156","China, mainland","5312","Area harvested","0113","Rice","2021","2021","ha","29921200","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5412","Yield","0113","Rice","2021","2021","kg/ha","7113.5","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","0113","Rice","2021","2021","t","212843000","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5312","Area harvested","0113","Rice","2021","2021","ha","224022","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5412","Yield","0113","Rice","2021","2021","kg/ha","6967.5","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","0113","Rice","2021","2021","t","1560870","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2021","2021","ha","46279000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2021","2021","kg/ha","4196.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2021","2021","t","194198000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2021","2021","ha","10411801","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2021","2021","kg/ha","5226.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2021","2021","t","54415294.22","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5312","Area harvested","0113","Rice","2021","2021","ha","7043300","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5412","Yield","0113","Rice","2021","2021","kg/ha","3895.7","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","0113","Rice","2021","2021","t","27438300","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0113","Rice","2021","2021","ha","3537369","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2021","2021","kg/ha","3953.2","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0113","Rice","2021","2021","t","13984009","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5312","Area harvested","0113","Rice","2021","2021","ha","4805077","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0113","Rice","2021","2021","kg/ha","4154","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5510","Production","0113","Rice","2021","2021","t","19960170.2","A","Official figure",""
"QCL","Crops and livestock products","764","Thailand","5312","Area harvested","0113","Rice","2021","2021","ha","11164655","A","Official figure",""
"QCL","Crops and livestock products","764","Thailand","5412","Yield","0113","Rice","2021","2021","kg/ha","2953.8","A","Official figure",""
"QCL","Crops and livestock products","764","Thailand","5510","Production","0113","Rice","2021","2021","t","32977775","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5312","Area harvested","0113","Rice","2021","2021","ha","7219797","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5412","Yield","0113","Rice","2021","2021","kg/ha","6074","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","0113","Rice","2021","2021","t","43852728.69","A","Official figure",""
